epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,380.85,0.3375,5.04149,1.93782,0.5421,0.6467,0.58195,0.39783,0.42406,13.825,2.19456,0.000652047,0.000652047,0.000652047
125,384.016,0.33826,5.25975,1.95184,0.64006,0.64093,0.62304,0.44249,0.41923,11.0737,2.16258,0.000643795,0.000643795,0.000643795
126,387.17,0.33485,5.19023,1.93891,0.48883,0.74125,0.55379,0.39886,0.40592,12.7743,2.1034,0.000635544,0.000635544,0.000635544
127,390.208,0.33614,5.15034,1.93547,0.51111,0.69632,0.53074,0.38007,0.40105,13.8816,2.1426,0.000627292,0.000627292,0.000627292
128,393.268,0.33897,5.00067,1.94999,0.54857,0.70678,0.61657,0.45006,0.41352,12.5914,2.12695,0.00061904,0.00061904,0.00061904
129,396.299,0.32604,4.72919,1.90717,0.56123,0.74749,0.66405,0.48566,0.41655,11.7694,2.18333,0.000610789,0.000610789,0.000610789
130,399.368,0.33594,5.26065,1.95728,0.63316,0.69988,0.70851,0.50908,0.42078,10.7272,2.2004,0.000602537,0.000602537,0.000602537
131,402.583,0.32839,4.74467,1.9113,0.62615,0.67675,0.67257,0.48004,0.41377,11.382,2.13006,0.000594286,0.000594286,0.000594286
132,405.636,0.3227,5.14215,1.89557,0.57625,0.72929,0.65735,0.45227,0.43028,11.0515,2.17254,0.000586034,0.000586034,0.000586034
133,408.715,0.32088,4.84157,1.9069,0.51361,0.68848,0.58334,0.40859,0.41296,13.1822,2.19676,0.000577782,0.000577782,0.000577782
134,411.774,0.32914,4.82164,1.91942,0.54924,0.69988,0.60689,0.41788,0.4102,12.1166,2.16954,0.000569531,0.000569531,0.000569531
135,414.861,0.33723,4.93697,1.93571,0.54901,0.74762,0.58581,0.40575,0.41833,12.6363,2.15467,0.000561279,0.000561279,0.000561279
136,417.899,0.32317,4.64498,1.90039,0.54765,0.7554,0.60643,0.43031,0.40639,12.2087,2.14846,0.000553027,0.000553027,0.000553027
